folder,id,display_name,description,type,units,domain,labels,calculation,commonly_used,forms
Sleep and Circadian Studies/Polysomnography/Sigal Quality,stg1stg2pr5,Scoring Stage1/Stage2 Unreliable from type II polysomnography,"",choices,"",noyes,"","","",mesa_qs_annotated
Sleep and Circadian Studies/Polysomnography/Sigal Quality,stg2stg3pr5,Scoring Stage2/Deep Sleep Unreliable from type II polysomnography,"",choices,"",noyes,"","","",mesa_qs_annotated
Sleep and Circadian Studies/Polysomnography/Sigal Quality,svpulse5,Manual Pulse At Time Of Hookup From Sv Form from type II polysomnography,"",integer,beats per minute (bpm),"","","","",mesa_qs_annotated
Sleep and Circadian Studies/Polysomnography/Sigal Quality,svspo25,Spo2 From Signal Verification Form - Reading At Time Of Hookup from type II polysomnography,"",integer,percent (%),"","","","",mesa_qs_annotated
Sleep and Circadian Studies/Polysomnography/Sigal Quality,unuhrou4a5,Urgent Referral - Unusual HR: 2nd Or 3rd Degree Block from type II polysomnography,"",choices,"",checkednotchecked,"","","",mesa_qs_annotated
Sleep and Circadian Studies/Polysomnography/Sigal Quality,unuhrou4b5,Urgent Referral - Unusual HR: Acute St Segment from type II polysomnography,"",choices,"",checkednotchecked,"","","",mesa_qs_annotated
Sleep and Circadian Studies/Polysomnography/Sigal Quality,unuhrou4c5,Urgent Referral - Unusual HR: Nsvt 3-Beat Run from type II polysomnography,"",choices,"",checkednotchecked,"","","",mesa_qs_annotated
Sleep and Circadian Studies/Polysomnography/Sigal Quality,unuhrou4d5,Urgent Referral - Unusual HR: HR Above 150 BPM For >= 2 Min from type II polysomnography,"",choices,"",checkednotchecked,"","","",mesa_qs_annotated
Sleep and Circadian Studies/Polysomnography/Sigal Quality,unuhrou4e5,Urgent Referral - Unusual HR: HR < 30 BPM For >= 2 Min from type II polysomnography,"",choices,"",checkednotchecked,"","","",mesa_qs_annotated
Sleep and Circadian Studies/Polysomnography/Sigal Quality,unuhrou4f5,Urgent Referral - Unusual HR: Other from type II polysomnography,"",choices,"",checkednotchecked,"","","",mesa_qs_annotated
Sleep and Circadian Studies/Polysomnography/Sigal Quality,unuhrou5,Urgent Referral - Unusual HR/ECG (Categorical) from type II polysomnography,"",choices,"",urgentunusualhr,"","","",mesa_qs_annotated
Sleep and Circadian Studies/Polysomnography/Sigal Quality,unustgou5,Unusual Staging from type II polysomnography,"",choices,"",noyes,"","","",mesa_qs_annotated
Sleep and Circadian Studies/Polysomnography/Sigal Quality,wakslepr5,Scoring Stage Wake/Sleep Unreliable from type II polysomnography,"",choices,"",noyes,"","","",mesa_qs_annotated
Sleep and Circadian Studies/Polysomnography/Sigal Quality,xflowdur5,Cannula Flow Signal Duration (Hours) from type II polysomnography,"",numeric,hours (hr),"","","","",mesa_qs_annotated
Sleep and Circadian Studies/Polysomnography/Sleep Disordered Breathing/Apnea-Hypopnea Frequency Indices,ahi4p_nrem5,Apnea-Hypopnea Index (NREM): (Apneas with no oxygen desaturation threshold used and with or without arousal+ hypopneas with > 30% flow reduction and >= 4% oxygen desaturation and with or without arousal) / hour of NREM sleep from type II polysomnography,"",numeric,number of events per hour,"",ahi_sn_ap0uhp3x4u_f1t2,"","",""
Sleep and Circadian Studies/Polysomnography/Sleep Disordered Breathing/Apnea-Hypopnea Frequency Indices,ahi4p_nsup5,Apnea-Hypopnea Index (Non-Supine): (Apneas with no oxygen desaturation threshold used and with or without arousal+ hypopneas with > 30% flow reduction and >= 4% oxygen desaturation and with or without arousal) / hour of sleep in non-supine position from type II polysomnography,"",numeric,number of events per hour,"",ahi_po_ap0uhp3x4u_f1t2,"","",""
Sleep and Circadian Studies/Polysomnography/Sleep Disordered Breathing/Apnea-Hypopnea Frequency Indices,ahi4p_rem5,Apnea-Hypopnea Index (REM): (Apneas with no oxygen desaturation threshold used and with or without arousal+ hypopneas with > 30% flow reduction and >= 4% oxygen desaturation and with or without arousal) / hour of REM sleep from type II polysomnography,"",numeric,number of events per hour,"",ahi_sr_ap0uhp3x4u_f1t2,"","",""
Sleep and Circadian Studies/Polysomnography/Sleep Disordered Breathing/Apnea-Hypopnea Frequency Indices,ahi4p_sup5,Apnea-Hypopnea Index (Supine): (Apneas with no oxygen desaturation threshold used and with or without arousal+ hypopneas with > 30% flow reduction and >= 4% oxygen desaturation and with or without arousal) / hour of sleep in supine position from type II polysomnography,"",numeric,number of events per hour,"",ahi_pb_ap0uhp3x4u_f1t2,"","",""
Sleep and Circadian Studies/Polysomnography/Sleep Disordered Breathing/Apnea-Hypopnea Frequency Indices,ahi4pa_nrem5,Apnea-Hypopnea Index (NREM): (Apneas with no oxygen desaturation threshold used and with or without arousal+ hypopneas with > 30% flow reduction and >= 4% oxygen desaturation or with arousal) / hour of NREM sleep from type II polysomnography,"",numeric,number of events per hour,"",ahi_sn_ap0uhp3x4r_f1t2,"","",""
Sleep and Circadian Studies/Polysomnography/Sleep Disordered Breathing/Apnea-Hypopnea Frequency Indices,ahi4pa_nsup5,Apnea-Hypopnea Index (Non-Supine): (Apneas with no oxygen desaturation threshold used and with or without arousal+ hypopneas with > 30% flow reduction and >= 4% oxygen desaturation or with arousal) / hour of sleep in non-supine position from type II polysomnography,"",numeric,number of events per hour,"",ahi_po_ap0uhp3x4r_f1t2,"","",""
Sleep and Circadian Studies/Polysomnography/Sleep Disordered Breathing/Apnea-Hypopnea Frequency Indices,ahi4pa_rem5,Apnea-Hypopnea Index (REM): (Apneas with no oxygen desaturation threshold used and with or without arousal+ hypopneas with > 30% flow reduction and >= 4% oxygen desaturation or with arousal) / hour of REM sleep from type II polysomnography,"",numeric,number of events per hour,"",ahi_sr_ap0uhp3x4r_f1t2,"","",""
Sleep and Circadian Studies/Polysomnography/Sleep Disordered Breathing/Apnea-Hypopnea Frequency Indices,ahi4pa_sup5,Apnea-Hypopnea Index (Supine): (Apneas with no oxygen desaturation threshold used and with or without arousal+ hypopneas with > 30% flow reduction and >= 4% oxygen desaturation or with arousal) / hour of sleep in supine position from type II polysomnography,"",numeric,number of events per hour,"",ahi_pb_ap0uhp3x4r_f1t2,"","",""
Sleep and Circadian Studies/Polysomnography/Sleep Disordered Breathing/Apnea-Hypopnea Frequency Indices,ahi_a0h3,Apnea-Hypopnea Index: (Apneas with no oxygen desaturation threshold used and with or without arousal+ hypopneas with > 30% flow reduction and >= 3% oxygen desaturation and with or without arousal) / hour of sleep from type II polysomnography,Calculated - Summary metric of sleep disordered breathing events.,numeric,number of events per hour,"",icsd;ahi_ap0uhp3x3u_f1t2,60 * (hrembp3 + hrop3 + hnrbp3 + hnrop3 + urbp3 + urop3 + unrbp3 + unrop3 + carbp + carop + canbp + canop + oarbp + oarop + oanbp + oanop ) / slpprdp,true,""
Sleep and Circadian Studies/Polysomnography/Sleep Disordered Breathing/Apnea-Hypopnea Frequency Indices,ahi_a0h3a,Apnea-Hypopnea Index: (Apneas with no oxygen desaturation threshold used and with or without arousal+ hypopneas with > 30% flow reduction and >= 3% oxygen desaturation or with arousal) / hour of sleep from type II polysomnography,"Calculated - Summary metric of sleep disordered breathing events. The definition for hypopneas is consistent with the following clinical guidelines: (1) American Academy of Sleep Medicine (AASM) 2007 Manual (2012 update) (recommended). [Berry RB et al. 2012 (PubMed ID:23066376)] (https://www.ncbi.nlm.nih.gov/pubmed/23066376), and (2) American Academy of Sleep Medicine (AASM) 2015 (recommended) [Berry RB et al. The AASM Manual for the Scoring of Sleep and Associated Events: Rules, Terminology and Technical Specifications, Version 2.2. American Academy of Sleep Medicine, Darien, IL, 2015.] <br><br> [Search for all AHI variables consistent with the same clinical guidelines within this dataset]( https://sleepdata.org/datasets/mesa/variables?search=aasm15_recommended)",numeric,number of events per hour,"",icsd;a0h3ai5;ahi_ap0uhp3x3r_f1t2;aasm15_recommended,60 * (hremba3 + hroa3 + hnrba3 + hnroa3 + urbpa3 + uropa3 + unrbpa3 + unropa3 + carbp + carop + canbp + canop + oarbp + oarop + oanbp + oanop ) / slpprdp,true,""
Sleep and Circadian Studies/Polysomnography/Sleep Disordered Breathing/Apnea-Hypopnea Frequency Indices,ahi_a0h4,Apnea-Hypopnea Index: (Apneas with no oxygen desaturation threshold used and with or without arousal+ hypopneas with > 30% flow reduction and >= 4% oxygen desaturation and with or without arousal) / hour of sleep from type II polysomnography,"Calculated - Summary metric of sleep disordered breathing events. The definition of hypopnea events is consistent with the following clinical guidelines: (1) AASM 2012 update (alternative) [Berry RB et al. 2012 (PubMed ID:23066376)] (https://www.ncbi.nlm.nih.gov/pubmed/23066376), and (2) AASM 2015 (acceptable) [Berry RB et al. The AASM Manual for the Scoring of Sleep and Associated Events: Rules, Terminology and Technical Specifications, Version 2.2. American Academy of Sleep Medicine, Darien, IL, 2015.]. <br><br>[Search for all AHI variables consistent with the same clinical guidelines within this dataset](https://sleepdata.org/datasets/mesa/variables?search=aasm15_acceptable)",numeric,number of events per hour,"",icsd;ahi4p5;ahi_ap0uhp3x4u_f1t2;aasm15_acceptable,60 * (hrembp4 + hrop4 + hnrbp4 + hnrop4 + urbp4 + urop4 + unrbp4 + unrop4 + carbp + carop + canbp + canop + oarbp + oarop + oanbp + oanop ) / slpprdp,true,""
Sleep and Circadian Studies/Polysomnography/Sleep Disordered Breathing/Apnea-Hypopnea Frequency Indices,ahi_a0h4a,Apnea-Hypopnea Index: (Apneas with no oxygen desaturation threshold used and with or without arousal+ hypopneas with > 30% flow reduction and >= 4% oxygen desaturation or with arousal) / hour of sleep from type II polysomnography,Calculated,numeric,number of events per hour,"",icsd;ahi4pa5;ahi_ap0uhp3x4r_f1t2,60 * (hremba4 + hroa4 + hnrba4 + hnroa4 + urbpa4 + uropa4 + unrbpa4 + unropa4 + carbp + carop + canbp + canop + oarbp + oarop + oanbp + oanop ) / slpprdp,true,""
Sleep and Circadian Studies/Polysomnography/Sleep Disordered Breathing/Apnea-Hypopnea Frequency Indices,ahi_c0h3,Central Apnea-Hypopnea Index: (Central apneas with no oxygen desaturation threshold used and with or without arousal+ hypopneas with > 30% flow reduction and >= 3% oxygen desaturation and with or without arousal) / hour of sleep from type II polysomnography,Calculated - Summary metric of sleep disordered breathing events.,numeric,number of events per hour,"",icsd;cahi_ca0uhp3x3u_f1t2,60 * (hrembp3 + hrop3 + hnrbp3 + hnrop3 + urbp3 + urop3 + unrbp3 + unrop3 + carbp + carop + canbp + canop) / slpprdp,true,""
Sleep and Circadian Studies/Polysomnography/Sleep Disordered Breathing/Apnea-Hypopnea Frequency Indices,ahi_c0h3a,Central Apnea-Hypopnea Index: (Central apneas with no oxygen desaturation threshold used and with or without arousal+ hypopneas with > 30% flow reduction and >= 3% oxygen desaturation or with arousal) / hour of sleep from type II polysomnography,Calculated - Summary metric of sleep disordered breathing events.,numeric,number of events per hour,"",icsd;cahi_ca0uhp3x3r_f1t2,60 * (hremba3 + hroa3 + hnrba3 + hnroa3 + urbpa3 + uropa3 + unrbpa3 + unropa3 + carbp + carop + canbp + canop) / slpprdp,true,""
Sleep and Circadian Studies/Polysomnography/Sleep Disordered Breathing/Apnea-Hypopnea Frequency Indices,ahi_c0h4,Central Apnea-Hypopnea Index: (Central apneas with no oxygen desaturation threshold used and with or without arousal+ hypopneas with > 30% flow reduction and >= 4% oxygen desaturation and with or without arousal) / hour of sleep from type II polysomnography,Calculated - Summary metric of sleep disordered breathing events.,numeric,number of events per hour,"",icsd;cahi_ca0uhp3x4u_f1t2,60 * (hrembp4 + hrop4 + hnrbp4 + hnrop4 + urbp4 + urop4 + unrbp4 + unrop4 + carbp + carop + canbp + canop ) / slpprdp,true,""
Sleep and Circadian Studies/Polysomnography/Sleep Disordered Breathing/Apnea-Hypopnea Frequency Indices,ahi_c0h4a,Central Apnea-Hypopnea Index: (Central apneas with no oxygen desaturation threshold used and with or without arousal+ hypopneas with > 30% flow reduction and >= 4% oxygen desaturation or with arousal) / hour of sleep from type II polysomnography,Calculated - Summary metric of sleep disordered breathing events.,numeric,number of events per hour,"",icsd;cahi_ca0uhp3x4r_f1t2,60 * (hremba4 + hroa4 + hnrba4 + hnroa4 + urbpa4 + uropa4 + unrbpa4 + unropa4 + carbp + carop + canbp + canop ) / slpprdp,true,""
Sleep and Circadian Studies/Polysomnography/Sleep Disordered Breathing/Apnea-Hypopnea Frequency Indices,ahi_o0h3,Obstructive Apnea-Hypopnea Index: (Obstructive apneas with no oxygen desaturation threshold used and with or without arousal+ hypopneas with > 30% flow reduction and >= 3% oxygen desaturation and with or without arousal) / hour of sleep from type II polysomnography,Calculated - Summary metric of sleep disordered breathing events.,numeric,number of events per hour,"",icsd;oahi_oa0uhp3x3u_f1t2,60 * (hrembp3 + hrop3 + hnrbp3 + hnrop3 + urbp3 + urop3 + unrbp3 + unrop3 + oarbp + oarop + oanbp + oanop ) / slpprdp,true,""
Sleep and Circadian Studies/Polysomnography/Sleep Disordered Breathing/Apnea-Hypopnea Frequency Indices,ahi_o0h3a,Obstructive Apnea-Hypopnea Index: (Obstructive apneas with no oxygen desaturation threshold used and with or without arousal+ hypopneas with > 30% flow reduction and >= 3% oxygen desaturation or with arousal) / hour of sleep from type II polysomnography,Calculated - Summary metric of sleep disordered breathing events.,numeric,number of events per hour,"",icsd;oahi_oa0uhp3x3r_f1t2,60 * (hremba3 + hroa3 + hnrba3 + hnroa3 + urbpa3 + uropa3 + unrbpa3 + unropa3 + oarbp + oarop + oanbp + oanop ) / slpprdp,true,""
Sleep and Circadian Studies/Polysomnography/Sleep Disordered Breathing/Apnea-Hypopnea Frequency Indices,ahi_o0h4,Obstructive Apnea-Hypopnea Index: (Obstructive apneas with no oxygen desaturation threshold used and with or without arousal+ hypopneas with > 30% flow reduction and >= 4% oxygen desaturation and with or without arousal) / hour of sleep from type II polysomnography,Calculated - Summary metric of sleep disordered breathing events.,numeric,number of events per hour,"",icsd;oahi_oa0uhp3x4u_f1t2,60 * (hrembp3 + hrop3 + hnrbp3 + hnrop3 + urbp4 + urop4 + unrbp4 + unrop4 + oarbp + oarop + oanbp + oanop ) / slpprdp,true,""
Sleep and Circadian Studies/Polysomnography/Sleep Disordered Breathing/Apnea-Hypopnea Frequency Indices,ahi_o0h4a,Obstructive Apnea-Hypopnea Index: (Obstructive apneas with no oxygen desaturation threshold used and with or without arousal+ hypopneas with > 30% flow reduction and >= 4% oxygen desaturation or with arousal) / hour of sleep from type II polysomnography,Calculated - Summary metric of sleep disordered breathing events.,numeric,number of events per hour,"",icsd;oahi_oa0uhp3x4r_f1t2,60 * (hremba4 + hroa4 + hnrba4 + hnroa4 + urbpa4 + uropa4 + unrbpa4 + unropa4 + oarbp + oarop + oanbp + oanop ) / slpprdp,true,""
